path,category,reason,risk_level,referenced_by,recommended_action
expfam/results/real_data/movielens_bernoulli_t80_pilot/movielens_bernoulli_t80_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_bernoulli_t80_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_clean,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_baseline_metrics.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_bestk_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_data_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_factor_correlations.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_factor_interpretation_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_factor_top_movies.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_lift_heldout_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_lift_heldout_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_pair_factor_contributions.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_poisson_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_poisson_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_query_recommendation_metrics.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_recommendation_examples.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/summarize_movielens_colike_for_notion.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_threshold_audit.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_colike_interpretation/movielens_colike_top_predicted_pairs.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_colike_interpretation.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_data_prep,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_data_prep/movielens_genre_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/prepare_movielens_data.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_data_prep/movielens_ratings_metadata.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/prepare_movielens_data.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_data_prep/movielens_recommended_subset.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/prepare_movielens_data.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_data_prep/movielens_subset_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/prepare_movielens_data.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_data_prep/movielens_threshold_density.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/prepare_movielens_data.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_final_clean,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_heldout_count,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_heldout_count/movielens_heldout_count_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_heldout_count.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_heldout_count/movielens_heldout_count_bestk.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_heldout_count.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_heldout_count/movielens_heldout_count_data_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_heldout_count.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_heldout_count/movielens_heldout_count_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_heldout_count.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_poisson_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_poisson_pilot/movielens_poisson_agg.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_poisson_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_poisson_pilot/movielens_poisson_bestk.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_poisson_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_poisson_pilot/movielens_poisson_data_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_poisson_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/movielens_poisson_pilot/movielens_poisson_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_movielens_poisson_pilot.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/real_data_experiment_summary.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,manifest pattern,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_clean,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_clean/wine_ablation_summary_clean.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_clean/wine_bic_summary_clean.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_clean/wine_use_in_notion_plan.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_fixed_pilot,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_fixed_pilot/wine_ablation_metrics.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/run_fixed_real_wine_pilot.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_fixed_pilot/wine_bic_bestk.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/run_fixed_real_wine_pilot.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_fixed_pilot/wine_bic_k1to9.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/run_fixed_real_wine_pilot.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_fixed_pilot/wine_z_embeddings.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/run_fixed_real_wine_pilot.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_old05_audit,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_old05_audit/wine_file_inventory.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/audit_wine_old05_vs_fixed.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_old05_audit/wine_fixed_old05_existing_metrics_comparison.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/audit_wine_old05_vs_fixed.py,Keep; not a cleanup target in this dry-run.
expfam/results/real_data/wine_old05_audit/wine_k6_evidence_table.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,expfam/src/audit_wine_old05_vs_fixed.py,Keep; not a cleanup target in this dry-run.
expfam/results/wine_F.npy,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;START_HERE.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/README.md;reports/files_to_send_to_chatgpt.md;expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/summarize_wine_for_figures.py;archive/misc/notion_v17_new.py;archive/notion_scripts/notion_v10_final.py,Keep; not a cleanup target in this dry-run.
expfam/results/wine_dual_results.csv,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;START_HERE.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/README.md;reports/real_data_experiment_plan.md;reports/work_log.md;expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/run_wine_dual.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/src/archive,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md/CLEANUP_MANIFEST.md,Keep; not a cleanup target in this dry-run.
expfam/src/audit_wine_old05_vs_fixed.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/exp_run_scenario_A.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;README.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/handoff.md;expfam/README.md;docs/presentation/seminar_notion_draft_part2.md,Keep; not a cleanup target in this dry-run.
expfam/src/exp_run_scenario_B.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;README.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/handoff.md;expfam/README.md;docs/presentation/seminar_notion_draft_part2.md,Keep; not a cleanup target in this dry-run.
expfam/src/exp_run_scenario_C.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;README.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/handoff.md;expfam/README.md;docs/presentation/seminar_notion_draft_part2.md,Keep; not a cleanup target in this dry-run.
expfam/src/exp_scenario_lib.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;README.md;RESEARCH_MASTER.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/01_formula_code_audit.md;docs_for_notebooklm/03_figure_consistency_check.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md;expfam/handoff.md;expfam/README.md;reports/chatgpt_handoff_report.md;reports/experiment_summary_table.md,Keep; not a cleanup target in this dry-run.
expfam/src/make_figures_existing.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/model_dual_expfam.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;README.md;RESEARCH_MASTER.md;START_HERE.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/01_formula_code_audit.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs_for_notebooklm/NOTEBOOKLM_RESEARCH_BRIEF.md;expfam/CLAUDE.md;expfam/handoff.md,Keep; not a cleanup target in this dry-run.
expfam/src/model_dual_expfam_fixed.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLAUDE.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;RESEARCH_MASTER.md;START_HERE.md;reports/movielens_pilot_design.md;expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/run_fixed_real_movielens_colike_interpretation.py;expfam/src/run_fixed_real_movielens_heldout_count.py;expfam/src/run_half_factor_minimal_check.py,Keep; not a cleanup target in this dry-run.
expfam/src/prepare_movielens_data.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;reports/movielens_pilot_design.md;reports/real_data_experiment_summary.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_common_realdata_reconstruction_eval.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;expfam/src/summarize_common_realdata_reconstruction_eval.py;expfam/src/summarize_cora_factor_interpretation_for_text.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_comparison_quick.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/run_half_factor_minimal_check.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_exp1_full_metrics.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/README.md;archive/notion_scripts/notion_v6_final.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_exp2_bic_v2.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;expfam/README.md;expfam/results/exp2_bic_log.txt;archive/notion_scripts/notion_v6_final.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp1_bic_full.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/run_fixed_official_exp1_bic_k9_extension.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp1_bic_k9_extension.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp1_bic_quick.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/run_fixed_official_exp1_bic_full.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp2_n_sweep.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp3_d_sweep.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp4_scen_ab.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_official_exp4_scen_c.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_cora_balanced_k_sweep.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/real_data_experiment_summary.md;expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_cora_balanced_subset_pilot.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/real_data_experiment_summary.md;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_cora_heldout_link_prediction.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/real_data_experiment_summary.md;expfam/src/run_fixed_real_cora_scaling_heldout.py;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_cora_scaling_heldout.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_cora_subset_pilot.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/real_data_experiment_summary.md;expfam/src/summarize_cora_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_movielens_bernoulli_t80_pilot.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;reports/real_data_experiment_summary.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_movielens_colike_interpretation.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/summarize_movielens_colike_for_notion.py;expfam/src/summarize_movielens_final_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_movielens_heldout_count.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;reports/real_data_experiment_summary.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_movielens_poisson_pilot.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;reports/real_data_experiment_summary.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_fixed_real_wine_pilot.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;reports/real_data_experiment_summary.md;expfam/src/audit_wine_old05_vs_fixed.py;expfam/src/run_common_realdata_reconstruction_eval.py;expfam/src/summarize_wine_for_figures.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_half_factor_minimal_check.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/run_half_factor_scenario_c_extra.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_half_factor_scenario_c_extra.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/run_mismatch_fixed.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md;expfam/src/run_half_factor_minimal_check.py,Keep; not a cleanup target in this dry-run.
expfam/src/run_wine_dual.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,CLEANUP_MANIFEST.md;EXPERIMENT_REGISTRY.md;KNOWN_ISSUES.md;docs_for_notebooklm/00_repository_inventory.md;docs_for_notebooklm/06_repository_cleanup_plan.md;docs_for_notebooklm/REPORT_HISTORY.md;expfam/README.md;reports/chatgpt_handoff_report.md;reports/claims_and_evidence.md;reports/real_data_experiment_plan.md;expfam/src/audit_wine_old05_vs_fixed.py;docs/presentation/seminar_notion_structure.md,Keep; not a cleanup target in this dry-run.
expfam/src/summarize_common_realdata_reconstruction_eval.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
expfam/src/summarize_cora_factor_interpretation_for_text.py,KEEP,Covered by EXPERIMENT_REGISTRY.md or CLEANUP_MANIFEST.md as keep/support/current material.,low,EXPERIMENT_REGISTRY.md,Keep; not a cleanup target in this dry-run.
